ID,LACT,FDAT,BDAT,FCDAT,RC,DRYLG,DDRY,PDCC,PDIM,EASE,CNUM,CLIVE,CSEX,FTDIM,FSTPJ,FSTBF,FSTPR,PEAKM,DCAR,PR305,LOG1,Event,DIM,Date,Remark,R,T,B,Protocols,Technician,X32
1177,0,00000000,01/29/18,00000000,7,0,0,0,499,1,0,-,-,0,0,0,0,0,12,38100,0,METR,808,04/16/20,DALA85,NA,NA,NA,NA,NA,NA
1177,0,00000000,01/29/18,00000000,7,0,0,0,499,1,0,-,-,0,0,0,0,0,12,38100,0,METR,809,04/17/20,EX19,NA,NA,NA,NA,NA,NA
1177,0,00000000,01/29/18,00000000,7,0,0,0,499,1,0,-,-,0,0,0,0,0,12,38100,0,METR,812,04/20/20,EX29/1,NA,NA,NA,NA,NA,NA
1177,0,00000000,01/29/18,00000000,7,0,0,0,499,1,0,-,-,0,0,0,0,0,12,38100,0,METR,812,04/20/20,EX19SQ,NA,NA,NA,NA,NA,NA
1177,0,00000000,01/29/18,00000000,7,0,0,0,499,1,0,-,-,0,0,0,0,0,12,38100,0,MOVE,889,07/06/20,F000T013,NA,NA,NA,NA,NA,NA
1177,0,00000000,01/29/18,00000000,7,0,0,0,499,1,0,-,-,0,0,0,0,0,12,38100,0,MEASURE,892,07/09/20,5413,NA,NA,NA,NA,NA,NA
1177,0,00000000,01/29/18,00000000,7,0,0,0,499,1,0,-,-,0,0,0,0,0,12,38100,0,SOLD,979,10/04/20,DCAR12,NA,NA,NA,NA,NA,NA
4655,2,10/20/19,01/02/17,10/23/18,6,2.4,55,283,307,1,1,A,M,17,31020,4,2.9,127,0,34130,0.6,MEASURE,0,10/20/19,1640,NA,NA,NA,NA,NA,NA
4655,2,10/20/19,01/02/17,10/23/18,6,2.4,55,283,307,1,1,A,M,17,31020,4,2.9,127,0,34130,0.6,FRESH,0,10/20/19,NA,NA,NA,NA,NA,NA,NA
4655,2,10/20/19,01/02/17,10/23/18,6,2.4,55,283,307,1,1,A,M,17,31020,4,2.9,127,0,34130,0.6,PNEU,9,10/29/19,EXC24/2,NA,NA,NA,NA,NA,NA
4655,2,10/20/19,01/02/17,10/23/18,6,2.4,55,283,307,1,1,A,M,17,31020,4,2.9,127,0,34130,0.6,PREG,81,01/09/20,7H12659,P,6,D,NA,Ben,NA
4655,2,10/20/19,01/02/17,10/23/18,6,2.4,55,283,307,1,1,A,M,17,31020,4,2.9,127,0,34130,0.6,DRY,309,08/24/20,NA,NA,NA,NA,NA,NA,NA
4655,2,10/20/19,01/02/17,10/23/18,6,2.4,55,283,307,1,1,A,M,17,31020,4,2.9,127,0,34130,0.6,FOOTRIM,317,09/01/20,T,NA,NA,NA,NA,NA,NA
4655,2,10/20/19,01/02/17,10/23/18,6,2.4,55,283,307,1,1,A,M,17,31020,4,2.9,127,0,34130,0.6,MOVE,344,09/28/20,F020T010,NA,NA,NA,NA,NA,NA
4655,3,10/15/20,01/02/17,10/23/18,6,6.1,52,280,309,1,1,A,F,20,30110,4.1,2.9,139,0,34860,0.2,FRESH,0,10/15/20,NA,NA,NA,NA,NA,NA,NA
4655,3,10/15/20,01/02/17,10/23/18,6,6.1,52,280,309,1,1,A,F,20,30110,4.1,2.9,139,0,34860,0.2,MOVE,17,11/01/20,F001T008,NA,NA,NA,NA,NA,NA
4655,3,10/15/20,01/02/17,10/23/18,6,6.1,52,280,309,1,1,A,F,20,30110,4.1,2.9,139,0,34860,0.2,OPEN,77,12/31/20,151AN1474,O,9,D,NA,Josh,NA
4655,3,10/15/20,01/02/17,10/23/18,6,6.1,52,280,309,1,1,A,F,20,30110,4.1,2.9,139,0,34860,0.2,MAST,93,01/16/21,SPRF5,NA,NA,NA,NA,NA,NA
4655,3,10/15/20,01/02/17,10/23/18,6,6.1,52,280,309,1,1,A,F,20,30110,4.1,2.9,139,0,34860,0.2,OPEN,113,02/05/21,7AN476,O,9,2,NA,Josh,NA
4655,3,10/15/20,01/02/17,10/23/18,6,6.1,52,280,309,1,1,A,F,20,30110,4.1,2.9,139,0,34860,0.2,OPEN,148,03/12/21,7AN516,O,9,2,NA,Josh,NA
4655,3,10/15/20,01/02/17,10/23/18,6,6.1,52,280,309,1,1,A,F,20,30110,4.1,2.9,139,0,34860,0.2,OPEN,183,04/16/21,7AN516,O,9,2,NA,Josh,NA
4655,3,10/15/20,01/02/17,10/23/18,6,6.1,52,280,309,1,1,A,F,20,30110,4.1,2.9,139,0,34860,0.2,PREG,218,05/21/21,2AN604,P,8,2,NA,Tyler,NA
4655,3,10/15/20,01/02/17,10/23/18,6,6.1,52,280,309,1,1,A,F,20,30110,4.1,2.9,139,0,34860,0.2,DRY,445,01/03/22,NA,NA,NA,NA,NA,NA,NA
4655,3,10/15/20,01/02/17,10/23/18,6,6.1,52,280,309,1,1,A,F,20,30110,4.1,2.9,139,0,34860,0.2,FOOTRIM,454,01/12/22,T,NA,NA,NA,NA,NA,NA
4655,3,10/15/20,01/02/17,10/23/18,6,6.1,52,280,309,1,1,A,F,20,30110,4.1,2.9,139,0,34860,0.2,MOVE,473,01/31/22,F020T013,NA,NA,NA,NA,NA,NA
4655,4,02/22/22,01/02/17,10/23/18,4,6.1,50,277,445,3,2,AA,MM,43,27510,4.7,2.5,151,0,37420,0.8,FRESH,0,02/22/22,NA,NA,NA,NA,NA,NA,NA
4655,4,02/22/22,01/02/17,10/23/18,4,6.1,50,277,445,3,2,AA,MM,43,27510,4.7,2.5,151,0,37420,0.8,KETOSIS,5,02/27/22,NA,NA,NA,NA,NA,NA,NA
4655,4,02/22/22,01/02/17,10/23/18,4,6.1,50,277,445,3,2,AA,MM,43,27510,4.7,2.5,151,0,37420,0.8,ILLMISC,11,03/05/22,PO27.5/3,NA,NA,NA,NA,NA,NA
4655,4,02/22/22,01/02/17,10/23/18,4,6.1,50,277,445,3,2,AA,MM,43,27510,4.7,2.5,151,0,37420,0.8,MOVE,24,03/18/22,F012T008,NA,NA,NA,NA,NA,NA
4655,4,02/22/22,01/02/17,10/23/18,4,6.1,50,277,445,3,2,AA,MM,43,27510,4.7,2.5,151,0,37420,0.8,OPEN,79,05/12/22,714SM119,O,9,D,NA,Josh,NA
4655,4,02/22/22,01/02/17,10/23/18,4,6.1,50,277,445,3,2,AA,MM,43,27510,4.7,2.5,151,0,37420,0.8,MOVE,105,06/07/22,F008T007,NA,NA,NA,NA,NA,NA
4655,4,02/22/22,01/02/17,10/23/18,4,6.1,50,277,445,3,2,AA,MM,43,27510,4.7,2.5,151,0,37420,0.8,MAST,106,06/08/22,SPRF/5,NA,NA,NA,NA,NA,NA
4655,4,02/22/22,01/02/17,10/23/18,4,6.1,50,277,445,3,2,AA,MM,43,27510,4.7,2.5,151,0,37420,0.8,OPEN,115,06/17/22,714SM119,O,9,2,NA,Josh,NA
4655,4,02/22/22,01/02/17,10/23/18,4,6.1,50,277,445,3,2,AA,MM,43,27510,4.7,2.5,151,0,37420,0.8,MOVE,115,06/17/22,F007T008,NA,NA,NA,NA,NA,NA
4655,4,02/22/22,01/02/17,10/23/18,4,6.1,50,277,445,3,2,AA,MM,43,27510,4.7,2.5,151,0,37420,0.8,OPEN,150,07/22/22,714SM119,O,9,2,NA,Josh,NA
4655,4,02/22/22,01/02/17,10/23/18,4,6.1,50,277,445,3,2,AA,MM,43,27510,4.7,2.5,151,0,37420,0.8,OPEN,185,08/26/22,2SM84,O,9,2,NA,Josh,NA
4655,4,02/22/22,01/02/17,10/23/18,4,6.1,50,277,445,3,2,AA,MM,43,27510,4.7,2.5,151,0,37420,0.8,BRED,227,10/07/22,2SM84,-,9,C,NA,Josh,NA
4666,2,10/30/19,01/19/17,10/28/18,6,3,61,286,306,1,1,A,F,7,27140,4.7,3.8,124,0,32140,2.2,FRESH,0,10/30/19,NA,NA,NA,NA,NA,NA,NA
4666,2,10/30/19,01/19/17,10/28/18,6,3,61,286,306,1,1,A,F,7,27140,4.7,3.8,124,0,32140,2.2,MEASURE,0,10/30/19,1560,NA,NA,NA,NA,NA,NA
4666,2,10/30/19,01/19/17,10/28/18,6,3,61,286,306,1,1,A,F,7,27140,4.7,3.8,124,0,32140,2.2,PREG,78,01/16/20,14H14577,P,6,D,NA,Ben,NA
4666,2,10/30/19,01/19/17,10/28/18,6,3,61,286,306,1,1,A,F,7,27140,4.7,3.8,124,0,32140,2.2,DRY,306,08/31/20,NA,NA,NA,NA,NA,NA,NA
4666,2,10/30/19,01/19/17,10/28/18,6,3,61,286,306,1,1,A,F,7,27140,4.7,3.8,124,0,32140,2.2,MOVE,341,10/05/20,F020T010,NA,NA,NA,NA,NA,NA
4666,3,10/17/20,01/19/17,10/28/18,6,4.2,47,275,306,1,2,AA,FF,18,28010,5.1,3.4,114,0,31090,3.8,FRESH,0,10/17/20,NA,NA,NA,NA,NA,NA,NA
4666,3,10/17/20,01/19/17,10/28/18,6,4.2,47,275,306,1,2,AA,FF,18,28010,5.1,3.4,114,0,31090,3.8,MOVE,23,11/09/20,F001T008,NA,NA,NA,NA,NA,NA
4666,3,10/17/20,01/19/17,10/28/18,6,4.2,47,275,306,1,2,AA,FF,18,28010,5.1,3.4,114,0,31090,3.8,MAST,73,12/29/20,LR5SP,NA,NA,NA,NA,NA,NA
4666,3,10/17/20,01/19/17,10/28/18,6,4.2,47,275,306,1,2,AA,FF,18,28010,5.1,3.4,114,0,31090,3.8,OPEN,75,12/31/20,151AN1474,O,9,D,NA,Josh,NA
4666,3,10/17/20,01/19/17,10/28/18,6,4.2,47,275,306,1,2,AA,FF,18,28010,5.1,3.4,114,0,31090,3.8,OPEN,111,02/05/21,7AN476,O,9,2,NA,Josh,NA
4666,3,10/17/20,01/19/17,10/28/18,6,4.2,47,275,306,1,2,AA,FF,18,28010,5.1,3.4,114,0,31090,3.8,PREG,146,03/12/21,7AN516,P,9,2,NA,Josh,NA
4666,3,10/17/20,01/19/17,10/28/18,6,4.2,47,275,306,1,2,AA,FF,18,28010,5.1,3.4,114,0,31090,3.8,MOVE,223,05/28/21,F008T010,NA,NA,NA,NA,NA,NA
4666,3,10/17/20,01/19/17,10/28/18,6,4.2,47,275,306,1,2,AA,FF,18,28010,5.1,3.4,114,0,31090,3.8,DRY,373,10/25/21,NA,NA,NA,NA,NA,NA,NA
4666,3,10/17/20,01/19/17,10/28/18,6,4.2,47,275,306,1,2,AA,FF,18,28010,5.1,3.4,114,0,31090,3.8,FOOTRIM,382,11/03/21,T,NA,NA,NA,NA,NA,NA
4666,3,10/17/20,01/19/17,10/28/18,6,4.2,47,275,306,1,2,AA,FF,18,28010,5.1,3.4,114,0,31090,3.8,TOCLOSE,408,11/29/21,NA,NA,NA,NA,NA,NA,NA
4666,4,12/19/21,01/19/17,10/28/18,7,4.2,55,282,373,1,1,A,M,17,26950,4.8,3.1,145,8,26700,3.6,FRESH,0,12/19/21,NA,NA,NA,NA,NA,NA,NA
4666,4,12/19/21,01/19/17,10/28/18,7,4.2,55,282,373,1,1,A,M,17,26950,4.8,3.1,145,8,26700,3.6,MOVE,19,01/07/22,F012T008,NA,NA,NA,NA,NA,NA
4666,4,12/19/21,01/19/17,10/28/18,7,4.2,55,282,373,1,1,A,M,17,26950,4.8,3.1,145,8,26700,3.6,PREG,81,03/10/22,2SM84,P,9,D,NA,Josh,NA
4666,4,12/19/21,01/19/17,10/28/18,7,4.2,55,282,373,1,1,A,M,17,26950,4.8,3.1,145,8,26700,3.6,ILLMISC,121,04/19/22,BLV+,NA,NA,NA,NA,NA,NA
4666,4,12/19/21,01/19/17,10/28/18,7,4.2,55,282,373,1,1,A,M,17,26950,4.8,3.1,145,8,26700,3.6,MOVE,216,07/23/22,F008T007,NA,NA,NA,NA,NA,NA
4666,4,12/19/21,01/19/17,10/28/18,7,4.2,55,282,373,1,1,A,M,17,26950,4.8,3.1,145,8,26700,3.6,MOVE,220,07/27/22,F007T014,NA,NA,NA,NA,NA,NA
4666,4,12/19/21,01/19/17,10/28/18,7,4.2,55,282,373,1,1,A,M,17,26950,4.8,3.1,145,8,26700,3.6,SOLD,233,08/09/22,8.84,NA,NA,NA,NA,NA,NA
4668,1,10/30/18,01/20/17,10/30/18,6,0.4,0,277,0,2,1,A,M,8,25720,7.3,3.6,120,0,0,2.4,DRY,349,10/14/19,NA,NA,NA,NA,NA,NA,NA
4668,1,10/30/18,01/20/17,10/30/18,6,0.4,0,277,0,2,1,A,M,8,25720,7.3,3.6,120,0,0,2.4,FOOTRIM,351,10/16/19,T,NA,NA,NA,NA,NA,NA
4668,2,12/10/19,01/20/17,10/30/18,6,2.5,57,284,349,1,1,A,M,28,34640,4.1,3.3,150,0,40350,1.8,FRESH,0,12/10/19,NA,NA,NA,NA,NA,NA,NA
4668,2,12/10/19,01/20/17,10/30/18,6,2.5,57,284,349,1,1,A,M,28,34640,4.1,3.3,150,0,40350,1.8,MEASURE,0,12/10/19,1680,NA,NA,NA,NA,NA,NA
4668,2,12/10/19,01/20/17,10/30/18,6,2.5,57,284,349,1,1,A,M,28,34640,4.1,3.3,150,0,40350,1.8,OPEN,79,02/27/20,507H14408,O,6,D,NA,Ben,NA
4668,2,12/10/19,01/20/17,10/30/18,6,2.5,57,284,349,1,1,A,M,28,34640,4.1,3.3,150,0,40350,1.8,PREG,122,04/10/20,507H14408,P,6,C,NA,Ben,NA
4668,2,12/10/19,01/20/17,10/30/18,6,2.5,57,284,349,1,1,A,M,28,34640,4.1,3.3,150,0,40350,1.8,FOOTRIM,347,11/21/20,DD,NA,NA,NA,NA,NA,NA
4668,2,12/10/19,01/20/17,10/30/18,6,2.5,57,284,349,1,1,A,M,28,34640,4.1,3.3,150,0,40350,1.8,DRY,349,11/23/20,NA,NA,NA,NA,NA,NA,NA
4668,2,12/10/19,01/20/17,10/30/18,6,2.5,57,284,349,1,1,A,M,28,34640,4.1,3.3,150,0,40350,1.8,MOVE,384,12/28/20,F020T010,NA,NA,NA,NA,NA,NA
4668,3,01/10/21,01/20/17,10/30/18,7,4.9,48,275,349,1,1,A,F,24,18660,5.1,3.3,136,6,37870,1.5,FRESH,0,01/10/21,NA,NA,NA,NA,NA,NA,NA
4668,3,01/10/21,01/20/17,10/30/18,7,4.9,48,275,349,1,1,A,F,24,18660,5.1,3.3,136,6,37870,1.5,DA,16,01/26/21,PO20-4,NA,NA,NA,NA,NA,NA
4668,3,01/10/21,01/20/17,10/30/18,7,4.9,48,275,349,1,1,A,F,24,18660,5.1,3.3,136,6,37870,1.5,DA,16,01/26/21,NA,NA,NA,NA,NA,NA,NA
4668,3,01/10/21,01/20/17,10/30/18,7,4.9,48,275,349,1,1,A,F,24,18660,5.1,3.3,136,6,37870,1.5,DA,17,01/27/21,UNK,NA,NA,NA,NA,NA,NA
4668,3,01/10/21,01/20/17,10/30/18,7,4.9,48,275,349,1,1,A,F,24,18660,5.1,3.3,136,6,37870,1.5,MOVE,29,02/08/21,F001T008,NA,NA,NA,NA,NA,NA
4668,3,01/10/21,01/20/17,10/30/18,7,4.9,48,275,349,1,1,A,F,24,18660,5.1,3.3,136,6,37870,1.5,OPEN,89,04/09/21,7AN516,O,9,2,NA,Josh,NA
4668,3,01/10/21,01/20/17,10/30/18,7,4.9,48,275,349,1,1,A,F,24,18660,5.1,3.3,136,6,37870,1.5,OPEN,124,05/14/21,2AN604,O,9,2,NA,Josh,NA
4668,3,01/10/21,01/20/17,10/30/18,7,4.9,48,275,349,1,1,A,F,24,18660,5.1,3.3,136,6,37870,1.5,OPEN,159,06/18/21,7AN582,O,9,2,NA,Josh,NA
4668,3,01/10/21,01/20/17,10/30/18,7,4.9,48,275,349,1,1,A,F,24,18660,5.1,3.3,136,6,37870,1.5,PREG,194,07/23/21,151AN1551,P,9,2,NA,Josh,NA
4668,3,01/10/21,01/20/17,10/30/18,7,4.9,48,275,349,1,1,A,F,24,18660,5.1,3.3,136,6,37870,1.5,DRY,421,03/07/22,NA,NA,NA,NA,NA,NA,NA
4668,3,01/10/21,01/20/17,10/30/18,7,4.9,48,275,349,1,1,A,F,24,18660,5.1,3.3,136,6,37870,1.5,FOOTRIM,423,03/09/22,T,NA,NA,NA,NA,NA,NA
4668,3,01/10/21,01/20/17,10/30/18,7,4.9,48,275,349,1,1,A,F,24,18660,5.1,3.3,136,6,37870,1.5,DIED,426,03/12/22,UNKOWN,NA,NA,NA,NA,NA,NA
4678,2,11/17/19,02/08/17,11/22/18,6,2.1,55,283,305,1,1,A,F,17,27380,4.6,3.4,143,0,32340,2.1,MEASURE,0,11/17/19,1620,NA,NA,NA,NA,NA,NA
4678,2,11/17/19,02/08/17,11/22/18,6,2.1,55,283,305,1,1,A,F,17,27380,4.6,3.4,143,0,32340,2.1,FRESH,0,11/17/19,NA,NA,NA,NA,NA,NA,NA
4678,2,11/17/19,02/08/17,11/22/18,6,2.1,55,283,305,1,1,A,F,17,27380,4.6,3.4,143,0,32340,2.1,PREG,81,02/06/20,14H14690,P,6,D,NA,Ben,NA
4678,2,11/17/19,02/08/17,11/22/18,6,2.1,55,283,305,1,1,A,F,17,27380,4.6,3.4,143,0,32340,2.1,FOOTRIM,93,02/18/20,BLRRLR,NA,NA,NA,NA,NA,NA
4678,2,11/17/19,02/08/17,11/22/18,6,2.1,55,283,305,1,1,A,F,17,27380,4.6,3.4,143,0,32340,2.1,DRY,309,09/21/20,NA,NA,NA,NA,NA,NA,NA
4678,2,11/17/19,02/08/17,11/22/18,6,2.1,55,283,305,1,1,A,F,17,27380,4.6,3.4,143,0,32340,2.1,MOVE,344,10/26/20,F020T010,NA,NA,NA,NA,NA,NA
4678,3,11/16/20,02/08/17,11/22/18,6,2,56,284,309,1,1,A,M,16,24680,4.2,3.3,137,0,35100,1.2,MOVE,-9,11/07/20,F001T008,NA,NA,NA,NA,NA,NA
4678,3,11/16/20,02/08/17,11/22/18,6,2,56,284,309,1,1,A,M,16,24680,4.2,3.3,137,0,35100,1.2,FRESH,0,11/16/20,NA,NA,NA,NA,NA,NA,NA
4678,3,11/16/20,02/08/17,11/22/18,6,2,56,284,309,1,1,A,M,16,24680,4.2,3.3,137,0,35100,1.2,PREG,80,02/04/21,14H14129,P,6,D,NA,Ben,NA
4678,3,11/16/20,02/08/17,11/22/18,6,2,56,284,309,1,1,A,M,16,24680,4.2,3.3,137,0,35100,1.2,DRY,308,09/20/21,NA,NA,NA,NA,NA,NA,NA
4678,3,11/16/20,02/08/17,11/22/18,6,2,56,284,309,1,1,A,M,16,24680,4.2,3.3,137,0,35100,1.2,FOOTRIM,312,09/24/21,T,NA,NA,NA,NA,NA,NA
4678,3,11/16/20,02/08/17,11/22/18,6,2,56,284,309,1,1,A,M,16,24680,4.2,3.3,137,0,35100,1.2,MOVE,342,10/24/21,F020T013,NA,NA,NA,NA,NA,NA
4678,4,10/29/21,02/08/17,11/22/18,1,2,39,267,308,1,2,DD,FF,33,24380,4.4,3.2,110,0,31280,1.3,FRESH,0,10/29/21,NA,NA,NA,NA,NA,NA,NA
4678,4,10/29/21,02/08/17,11/22/18,1,2,39,267,308,1,2,DD,FF,33,24380,4.4,3.2,110,0,31280,1.3,ILLMISC,3,11/01/21,BANIV12,NA,NA,NA,NA,NA,NA
4678,4,10/29/21,02/08/17,11/22/18,1,2,39,267,308,1,2,DD,FF,33,24380,4.4,3.2,110,0,31280,1.3,ILLMISC,3,11/01/21,PO30/4,NA,NA,NA,NA,NA,NA
4678,4,10/29/21,02/08/17,11/22/18,1,2,39,267,308,1,2,DD,FF,33,24380,4.4,3.2,110,0,31280,1.3,KETOSIS,5,11/03/21,NA,NA,NA,NA,NA,NA,NA
4678,4,10/29/21,02/08/17,11/22/18,1,2,39,267,308,1,2,DD,FF,33,24380,4.4,3.2,110,0,31280,1.3,MOVE,20,11/18/21,F001T008,NA,NA,NA,NA,NA,NA
