ID,LACT,FDAT,BDAT,FCDAT,RC,DRYLG,DDRY,PDCC,PDIM,EASE,CNUM,CLIVE,CSEX,FTDIM,FSTPJ,FSTBF,FSTPR,PEAKM,DCAR,PR305,LOG1,Event,DIM,Date,Remark,R,T,B,Protocols,Technician,X32
5117,1,02/23/21,08/31/18,02/23/21,6,2.9,0,481,0,1,1,A,F,43,26690,2.9,2.7,86,0,0,2.3,MOVE,334,01/23/22,F020T013,NA,NA,NA,NA,NA,NA
5117,2,02/19/22,08/31/18,02/23/21,7,2.9,68,282,293,1,1,A,M,46,25940,2.2,3.1,99,1,27060,0.6,FRESH,0,02/19/22,NA,NA,NA,NA,NA,NA,NA
5117,2,02/19/22,08/31/18,02/23/21,7,2.9,68,282,293,1,1,A,M,46,25940,2.2,3.1,99,1,27060,0.6,ILLMISC,5,02/24/22,EXL19.52,NA,NA,NA,NA,NA,NA
5117,2,02/19/22,08/31/18,02/23/21,7,2.9,68,282,293,1,1,A,M,46,25940,2.2,3.1,99,1,27060,0.6,PNEU,7,02/26/22,PO19.5/3,NA,NA,NA,NA,NA,NA
5117,2,02/19/22,08/31/18,02/23/21,7,2.9,68,282,293,1,1,A,M,46,25940,2.2,3.1,99,1,27060,0.6,PNEU,8,02/27/22,IVBAN12,NA,NA,NA,NA,NA,NA
5117,2,02/19/22,08/31/18,02/23/21,7,2.9,68,282,293,1,1,A,M,46,25940,2.2,3.1,99,1,27060,0.6,MOVE,27,03/18/22,F012T011,NA,NA,NA,NA,NA,NA
5117,2,02/19/22,08/31/18,02/23/21,7,2.9,68,282,293,1,1,A,M,46,25940,2.2,3.1,99,1,27060,0.6,SOLD,58,04/18/22,DCAR1,NA,NA,NA,NA,NA,NA
5144,0,00000000,10/01/18,00000000,5,0,0,0,0,1,0,-,-,0,0,0,0,0,0,0,0,FOOTRIM,610,06/02/20,T,NA,NA,NA,NA,NA,NA
5144,0,00000000,10/01/18,00000000,5,0,0,0,0,1,0,-,-,0,0,0,0,0,0,0,0,MOVE,630,06/22/20,F015T013,NA,NA,NA,NA,NA,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,FRESH,0,07/03/20,NA,NA,NA,NA,NA,NA,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,METR,13,07/16/20,EX22.5,NA,NA,NA,NA,NA,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,MOVE,24,07/27/20,F001T002,NA,NA,NA,NA,NA,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,OPEN,76,09/17/20,614H14220,O,6,D,NA,Ben,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,OPEN,112,10/23/20,614H14226,O,6,2,NA,Ben,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,OPEN,154,12/04/20,507H12659,O,11,C,NA,Tech# 11,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,OPEN,189,01/08/21,7H12740,O,11,2,NA,Tech# 11,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,PREG,231,02/19/21,614H14226,P,9,C,NA,Josh,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,PNEU,238,02/26/21,EXC22,NA,NA,NA,NA,NA,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,PNEU,245,03/05/21,PO20-4,NA,NA,NA,NA,NA,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,ILLMISC,260,03/20/21,GI,NA,NA,NA,NA,NA,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,ILLMISC,266,03/26/21,GI,NA,NA,NA,NA,NA,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,MOVE,444,09/20/21,F020T002,NA,NA,NA,NA,NA,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,DRY,451,09/27/21,NA,NA,NA,NA,NA,NA,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,FOOTRIM,459,10/05/21,T,NA,NA,NA,NA,NA,NA
5144,1,07/03/20,10/01/18,07/03/20,6,2.7,0,272,0,1,1,A,M,33,30650,3.7,2.7,107,0,0,1.5,TOCLOSE,493,11/08/21,NA,NA,NA,NA,NA,NA,NA
5144,2,11/23/21,10/01/18,07/03/20,5,2.7,57,277,451,1,1,A,F,43,27440,2.9,3,121,0,37300,0.8,FRESH,0,11/23/21,NA,NA,NA,NA,NA,NA,NA
5144,2,11/23/21,10/01/18,07/03/20,5,2.7,57,277,451,1,1,A,F,43,27440,2.9,3,121,0,37300,0.8,MAST,5,11/28/21,SPLFLR5,NA,NA,NA,NA,NA,NA
5144,2,11/23/21,10/01/18,07/03/20,5,2.7,57,277,451,1,1,A,F,43,27440,2.9,3,121,0,37300,0.8,PNEU,5,11/28/21,PO24.5/4,NA,NA,NA,NA,NA,NA
5144,2,11/23/21,10/01/18,07/03/20,5,2.7,57,277,451,1,1,A,F,43,27440,2.9,3,121,0,37300,0.8,MOVE,5,11/28/21,F001T007,NA,NA,NA,NA,NA,NA
5144,2,11/23/21,10/01/18,07/03/20,5,2.7,57,277,451,1,1,A,F,43,27440,2.9,3,121,0,37300,0.8,MOVE,15,12/08/21,F007T001,NA,NA,NA,NA,NA,NA
5144,2,11/23/21,10/01/18,07/03/20,5,2.7,57,277,451,1,1,A,F,43,27440,2.9,3,121,0,37300,0.8,MOVE,23,12/16/21,F001T010,NA,NA,NA,NA,NA,NA
5144,2,11/23/21,10/01/18,07/03/20,5,2.7,57,277,451,1,1,A,F,43,27440,2.9,3,121,0,37300,0.8,OPEN,79,02/10/22,2SM84,O,9,D,NA,Josh,NA
5144,2,11/23/21,10/01/18,07/03/20,5,2.7,57,277,451,1,1,A,F,43,27440,2.9,3,121,0,37300,0.8,PNEU,93,02/24/22,PO19.5/4,NA,NA,NA,NA,NA,NA
5144,2,11/23/21,10/01/18,07/03/20,5,2.7,57,277,451,1,1,A,F,43,27440,2.9,3,121,0,37300,0.8,MOVE,102,03/05/22,F007T010,NA,NA,NA,NA,NA,NA
5144,2,11/23/21,10/01/18,07/03/20,5,2.7,57,277,451,1,1,A,F,43,27440,2.9,3,121,0,37300,0.8,PREG,115,03/18/22,2SM84,P,9,2,NA,Josh,NA
5144,2,11/23/21,10/01/18,07/03/20,5,2.7,57,277,451,1,1,A,F,43,27440,2.9,3,121,0,37300,0.8,MOVE,288,09/07/22,F010T012,NA,NA,NA,NA,NA,NA
5144,2,11/23/21,10/01/18,07/03/20,5,2.7,57,277,451,1,1,A,F,43,27440,2.9,3,121,0,37300,0.8,MOVE,291,09/10/22,F012T010,NA,NA,NA,NA,NA,NA
5144,2,11/23/21,10/01/18,07/03/20,5,2.7,57,277,451,1,1,A,F,43,27440,2.9,3,121,0,37300,0.8,LAME,291,09/10/22,RRABBL,NA,NA,NA,NA,NA,NA
5411,0,00000000,06/24/19,00000000,5,0,0,0,308,1,0,-,-,0,0,0,0,0,0,33110,0,MEASURE,144,11/15/19,414,NA,NA,NA,NA,NA,NA
5411,0,00000000,06/24/19,00000000,5,0,0,0,308,1,0,-,-,0,0,0,0,0,0,33110,0,MEASURE,144,11/15/19,45,NA,NA,NA,NA,NA,NA
5411,0,00000000,06/24/19,00000000,5,0,0,0,308,1,0,-,-,0,0,0,0,0,0,33110,0,MEASURE,360,06/18/20,775,NA,NA,NA,NA,NA,NA
5411,0,00000000,06/24/19,00000000,5,0,0,0,308,1,0,-,-,0,0,0,0,0,0,33110,0,MEASURE,360,06/18/20,51.5,NA,NA,NA,NA,NA,NA
5411,0,00000000,06/24/19,00000000,5,0,0,0,308,1,0,-,-,0,0,0,0,0,0,33110,0,PREG,366,06/24/20,614H14690,P,6,L,NA,Ben,NA
5411,0,00000000,06/24/19,00000000,5,0,0,0,308,1,0,-,-,0,0,0,0,0,0,33110,0,MOVE,396,07/24/20,F032T033,NA,NA,NA,NA,NA,NA
5411,0,00000000,06/24/19,00000000,5,0,0,0,308,1,0,-,-,0,0,0,0,0,0,33110,0,MOVE,575,01/19/21,F033T005,NA,NA,NA,NA,NA,NA
5411,0,00000000,06/24/19,00000000,5,0,0,0,308,1,0,-,-,0,0,0,0,0,0,33110,0,FOOTRIM,578,01/22/21,T,NA,NA,NA,NA,NA,NA
5411,0,00000000,06/24/19,00000000,5,0,0,0,308,1,0,-,-,0,0,0,0,0,0,33110,0,MOVE,623,03/08/21,F005T013,NA,NA,NA,NA,NA,NA
5411,0,00000000,06/24/19,00000000,5,0,0,0,308,1,0,-,-,0,0,0,0,0,0,33110,0,MOVE,637,03/22/21,F013T010,NA,NA,NA,NA,NA,NA
5411,1,03/26/21,06/24/19,03/26/21,6,0.1,0,275,0,1,1,A,F,12,28380,4.6,3.2,97,0,0,4.8,FRESH,0,03/26/21,NA,NA,NA,NA,NA,NA,NA
5411,1,03/26/21,06/24/19,03/26/21,6,0.1,0,275,0,1,1,A,F,12,28380,4.6,3.2,97,0,0,4.8,KETOSIS,5,03/31/21,NA,NA,NA,NA,NA,NA,NA
5411,1,03/26/21,06/24/19,03/26/21,6,0.1,0,275,0,1,1,A,F,12,28380,4.6,3.2,97,0,0,4.8,MOVE,24,04/19/21,F001T002,NA,NA,NA,NA,NA,NA
5411,1,03/26/21,06/24/19,03/26/21,6,0.1,0,275,0,1,1,A,F,12,28380,4.6,3.2,97,0,0,4.8,OPEN,76,06/10/21,614H15274,O,9,D,NA,Josh,NA
5411,1,03/26/21,06/24/19,03/26/21,6,0.1,0,275,0,1,1,A,F,12,28380,4.6,3.2,97,0,0,4.8,PREG,97,07/01/21,614H15167,P,9,S,NA,Josh,NA
5411,1,03/26/21,06/24/19,03/26/21,6,0.1,0,275,0,1,1,A,F,12,28380,4.6,3.2,97,0,0,4.8,DRY,311,01/31/22,NA,NA,NA,NA,NA,NA,NA
5411,1,03/26/21,06/24/19,03/26/21,6,0.1,0,275,0,1,1,A,F,12,28380,4.6,3.2,97,0,0,4.8,FOOTRIM,319,02/08/22,T,NA,NA,NA,NA,NA,NA
5411,1,03/26/21,06/24/19,03/26/21,6,0.1,0,275,0,1,1,A,F,12,28380,4.6,3.2,97,0,0,4.8,TOCLOSE,353,03/14/22,NA,NA,NA,NA,NA,NA,NA
5411,2,04/06/22,06/24/19,03/26/21,7,0.1,65,279,311,1,1,A,F,28,26500,4,2.5,100,6,33930,0.8,FRESH,0,04/06/22,NA,NA,NA,NA,NA,NA,NA
5411,2,04/06/22,06/24/19,03/26/21,7,0.1,65,279,311,1,1,A,F,28,26500,4,2.5,100,6,33930,0.8,MOVE,30,05/06/22,F012T011,NA,NA,NA,NA,NA,NA
5411,2,04/06/22,06/24/19,03/26/21,7,0.1,65,279,311,1,1,A,F,28,26500,4,2.5,100,6,33930,0.8,OPEN,78,06/23/22,614H15274,O,9,D,NA,Josh,NA
5411,2,04/06/22,06/24/19,03/26/21,7,0.1,65,279,311,1,1,A,F,28,26500,4,2.5,100,6,33930,0.8,OPEN,121,08/05/22,HP1420,O,6,C,NA,Ben,NA
5411,2,04/06/22,06/24/19,03/26/21,7,0.1,65,279,311,1,1,A,F,28,26500,4,2.5,100,6,33930,0.8,DIED,152,09/05/22,UNK,NA,NA,NA,NA,NA,NA
5411,2,04/06/22,06/24/19,03/26/21,7,0.1,65,279,311,1,1,A,F,28,26500,4,2.5,100,6,33930,0.8,BRED,156,09/09/22,2SM84,-,9,2,NA,Josh,NA
5535,0,00000000,09/19/19,00000000,5,0,0,0,0,1,0,-,-,0,0,0,0,0,0,0,0,MEASURE,57,11/15/19,205,NA,NA,NA,NA,NA,NA
5535,0,00000000,09/19/19,00000000,5,0,0,0,0,1,0,-,-,0,0,0,0,0,0,0,0,MOVE,337,08/21/20,F031T032,NA,NA,NA,NA,NA,NA
5535,0,00000000,09/19/19,00000000,5,0,0,0,0,1,0,-,-,0,0,0,0,0,0,0,0,PREG,393,10/16/20,614H14129,P,6,K,NA,Ben,NA
5535,0,00000000,09/19/19,00000000,5,0,0,0,0,1,0,-,-,0,0,0,0,0,0,0,0,MOVE,606,05/17/21,F032T005,NA,NA,NA,NA,NA,NA
5535,0,00000000,09/19/19,00000000,5,0,0,0,0,1,0,-,-,0,0,0,0,0,0,0,0,FOOTRIM,611,05/22/21,T,NA,NA,NA,NA,NA,NA
5535,0,00000000,09/19/19,00000000,5,0,0,0,0,1,0,-,-,0,0,0,0,0,0,0,0,TOCLOSE,655,07/05/21,NA,NA,NA,NA,NA,NA,NA
5535,1,07/23/21,09/19/19,07/23/21,6,0.1,0,280,0,1,1,A,F,12,27910,4.2,2.9,104,0,0,1.4,FRESH,0,07/23/21,NA,NA,NA,NA,NA,NA,NA
5535,1,07/23/21,09/19/19,07/23/21,6,0.1,0,280,0,1,1,A,F,12,27910,4.2,2.9,104,0,0,1.4,MOVE,21,08/13/21,F001T003,NA,NA,NA,NA,NA,NA
5535,1,07/23/21,09/19/19,07/23/21,6,0.1,0,280,0,1,1,A,F,12,27910,4.2,2.9,104,0,0,1.4,OPEN,76,10/07/21,614H15274,O,9,D,NA,Josh,NA
5535,1,07/23/21,09/19/19,07/23/21,6,0.1,0,280,0,1,1,A,F,12,27910,4.2,2.9,104,0,0,1.4,PREG,112,11/12/21,7H14879,P,6,2,NA,Ben,NA
5535,1,07/23/21,09/19/19,07/23/21,6,0.1,0,280,0,1,1,A,F,12,27910,4.2,2.9,104,0,0,1.4,OTHER,213,02/21/22,NAVELMEL,NA,NA,NA,NA,NA,NA
5535,1,07/23/21,09/19/19,07/23/21,6,0.1,0,280,0,1,1,A,F,12,27910,4.2,2.9,104,0,0,1.4,DIARHEA,219,02/27/22,KAO,NA,NA,NA,NA,NA,NA
5535,1,07/23/21,09/19/19,07/23/21,6,0.1,0,280,0,1,1,A,F,12,27910,4.2,2.9,104,0,0,1.4,DRY,332,06/20/22,NA,NA,NA,NA,NA,NA,NA
5535,1,07/23/21,09/19/19,07/23/21,6,0.1,0,280,0,1,1,A,F,12,27910,4.2,2.9,104,0,0,1.4,TOCLOSE,367,07/25/22,NA,NA,NA,NA,NA,NA,NA
5535,2,08/21/22,09/19/19,07/23/21,2,0.1,62,282,332,1,1,A,F,10,26940,3.6,3.2,123,0,38810,1.1,FRESH,0,08/21/22,NA,NA,NA,NA,NA,NA,NA
5535,2,08/21/22,09/19/19,07/23/21,2,0.1,62,282,332,1,1,A,F,10,26940,3.6,3.2,123,0,38810,1.1,MOVE,18,09/08/22,F012T010,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,WEIGHT,0,12/26/19,89,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,OTHER,1,12/27/19,GILA,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,ILLMISC,1,12/27/19,LA2003.5,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,WEIGHT,49,02/13/20,198,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,HEIGHT,131,05/05/20,44,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,WEIGHT,131,05/05/20,400,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,MOVE,232,08/14/20,F021T016,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,MOVE,341,12/01/20,F016T030,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,MOVE,354,12/14/20,F030T031,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,OPEN,370,12/30/20,507H14229,O,11,L,NA,Tech# 11,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,OPEN,388,01/17/21,507H14229,O,9,K,NA,Josh,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,PREG,406,02/04/21,7H14229,P,11,K,NA,Tech# 11,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,MOVE,420,02/18/21,F031T032,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,MOVE,641,09/27/21,F032T005,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,FOOTRIM,643,09/29/21,DD,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,FOOTRIM,663,10/19/21,DD,NA,NA,NA,NA,NA,NA
5657,0,00000000,12/26/19,00000000,5,0,0,0,321,1,0,-,-,0,0,0,0,0,0,22650,0,MOVE,669,10/25/21,F005T015,NA,NA,NA,NA,NA,NA
5657,1,11/07/21,12/26/19,11/07/21,6,3.4,0,276,0,1,1,A,M,24,25080,3.5,2.6,96,0,0,1.7,FRESH,0,11/07/21,NA,NA,NA,NA,NA,NA,NA
5657,1,11/07/21,12/26/19,11/07/21,6,3.4,0,276,0,1,1,A,M,24,25080,3.5,2.6,96,0,0,1.7,FOOTRIM,14,11/21/21,DD,NA,NA,NA,NA,NA,NA
5657,1,11/07/21,12/26/19,11/07/21,6,3.4,0,276,0,1,1,A,M,24,25080,3.5,2.6,96,0,0,1.7,MOVE,26,12/03/21,F001T004,NA,NA,NA,NA,NA,NA
5657,1,11/07/21,12/26/19,11/07/21,6,3.4,0,276,0,1,1,A,M,24,25080,3.5,2.6,96,0,0,1.7,OPEN,81,01/27/22,614H15367,O,9,D,NA,Josh,NA
5657,1,11/07/21,12/26/19,11/07/21,6,3.4,0,276,0,1,1,A,M,24,25080,3.5,2.6,96,0,0,1.7,PREG,117,03/04/22,614H15367,P,9,2,NA,Josh,NA
5657,1,11/07/21,12/26/19,11/07/21,6,3.4,0,276,0,1,1,A,M,24,25080,3.5,2.6,96,0,0,1.7,MOVE,186,05/12/22,F004T007,NA,NA,NA,NA,NA,NA
5657,1,11/07/21,12/26/19,11/07/21,6,3.4,0,276,0,1,1,A,M,24,25080,3.5,2.6,96,0,0,1.7,DA,187,05/13/22,PO22.5/3,NA,NA,NA,NA,NA,NA
5657,1,11/07/21,12/26/19,11/07/21,6,3.4,0,276,0,1,1,A,M,24,25080,3.5,2.6,96,0,0,1.7,DA,187,05/13/22,HEAT?,NA,NA,NA,NA,NA,NA
5657,1,11/07/21,12/26/19,11/07/21,6,3.4,0,276,0,1,1,A,M,24,25080,3.5,2.6,96,0,0,1.7,MOVE,192,05/18/22,F007T004,NA,NA,NA,NA,NA,NA
5657,1,11/07/21,12/26/19,11/07/21,6,3.4,0,276,0,1,1,A,M,24,25080,3.5,2.6,96,0,0,1.7,MOVE,334,10/07/22,F004T008,NA,NA,NA,NA,NA,NA
5657,1,11/07/21,12/26/19,11/07/21,6,3.4,0,276,0,1,1,A,M,24,25080,3.5,2.6,96,0,0,1.7,DRY,337,10/10/22,NA,NA,NA,NA,NA,NA,NA
